sampling.box,position,species,tissue.storage.location,preservation.method,reference.code,genbank.accession,museum.id,sample.source,fishing.vessel,vessel.registration,observer.code,field.no,trip,shot,tissue.type,fish.length,catch.depth,landing.date,month.caught,season.caught,year.caught,date.preserved,group,group2,location.country,location.stat.area,location.fma,location.qma,location.coordinate,location.latitude,location.longitude,exact.gps.known,radius,trip.picture,dna.extracted,extraction.start.date,extraction.round,dna.quantity,260.280,260.230,nanodrop.warning,repeat.extraction,tissue.remaining,extracted.dna.remaining,control.pcr.amplified,control.pcr.round,control.pcr.start.date,control.pcr.box.name,control.pcr.tube.number,control.sequenced,control.sequencing.round,control.successfully.sequenced,coi.pcr.amplified,coi.pcr.round,coi.pcr.start.date,coi.pcr.box.name,coi.pcr.tube.number,coi.sequenced,coi.sequencing.round,coi.successfully.sequenced,coi.sequence.available,subsample1,subsample2,subsample3
tra22,i5,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,31-10-2018,27,3144.30,2.119,1.917,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra22,i6,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,31-10-2018,27,1790.90,2.094,2.188,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra22,i7,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,31-10-2018,27,1939.90,2.093,2.215,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra22,i8,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,31-10-2018,27,1674.80,2.085,2.351,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra22,i9,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,31-10-2018,27,1597.30,2.118,2.268,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra22,i10,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,31-10-2018,27,1210.80,2.206,2.249,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,a1,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,28,1184.60,2.175,2.436,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,a2,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,28,1843.90,2.100,2.003,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,a3,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,19-11-2018,39,583.40,2.100,2.296,none,Y,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,a4,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,28,828.10,2.074,2.569,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,a5,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,28,1872.60,2.098,2.049,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,a6,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,28,1208.70,2.183,2.055,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,a7,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,28,1035.50,2.126,1.982,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,a8,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,28,920.15,2.144,1.939,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,a9,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,28,912.45,2.162,2.239,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,a10,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,28,1127.50,2.139,2.918,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,c1,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,28,1350.00,2.124,2.106,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,c2,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,28,1714.20,2.125,2.071,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,c3,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,28,1746.00,2.123,2.239,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,c4,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,28,1322.80,2.100,2.237,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,c5,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,28,1735.70,2.114,2.252,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,c6,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,28,1175.20,2.184,2.354,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,c7,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,28,1511.00,2.122,2.160,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,c8,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,28,1803.20,2.073,2.021,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,c9,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,28,1438.40,2.119,2.100,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,c10,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,28,1807.50,2.113,1.957,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,e1,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,28,1035.30,2.175,2.252,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,e2,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,28,1380.80,2.143,2.272,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,e3,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,28,1224.60,2.204,2.330,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,e4,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,28,907.45,2.149,2.039,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,e5,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,29,1368.80,2.084,2.286,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,e6,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,29,1556.20,2.107,2.043,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,e7,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,19-11-2018,39,789.00,2.130,2.042,none,Y,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,e8,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,29,1406.10,2.103,1.850,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,e9,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,29,734.15,2.153,2.162,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,e10,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,29,1373.10,2.099,1.924,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,g1,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,29,1408.30,2.106,2.021,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,g2,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,29,1167.40,2.187,2.199,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,g3,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,29,951.40,2.167,2.236,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,g4,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,19-11-2018,39,729.25,2.150,2.193,none,Y,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,g5,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,29,917.55,2.175,2.165,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,g6,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,29,1725.20,2.106,2.157,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,g7,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,29,1790.90,2.060,2.058,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,g8,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,29,1255.90,2.094,1.922,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,g9,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,29,1315.30,2.198,2.284,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,g10,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,29,863.10,2.153,2.178,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,i1,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,29,1326.10,2.135,1.973,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,i2,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,29,2204.00,2.099,2.240,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,i3,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,19-11-2018,39,2740.30,2.058,2.267,none,Y,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,i4,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,29,1422.00,2.087,1.887,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,i5,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,29,1041.30,2.135,1.998,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,i6,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,29,948.05,2.148,2.158,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,i7,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,29,1729.20,2.063,2.017,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,i8,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,12-11-2018,29,644.20,2.080,1.830,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,i9,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,13-11-2018,30,1419.00,2.098,2.098,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
tra23,i10,P. georgianus,-80°C freezer in TTR304,high salt DMSO solution,NA,NA,NA,moana auckland,lord nelson,NA,NA,4113,NA,NA,caudal fin,NA,NA,5-09-18,september,spring,2018,06-09-2018,new zealand,,new zealand,013,FMA2,TRE2,NA,-38.47,178.35,N,40,lord.nelson.6.9.18,Y,13-11-2018,30,1000.10,2.105,2.043,none,N,Y,Y,N,NA,NA,NA,NA,N,NA,,N,NA,NA,NA,NA,N,NA,NA,,,,
